CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1297	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_f_10.tif	31.5	35	16.5	75	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05168041	 -0.11457608	 -0.22244722	 -0.02745742	 -0.23529381	  0.01467275	 -0.13963004	  0.09123357	  0.12138106	  0.06104270	  0.19744855	  0.04882693	  0.00525041	 -0.05760579	 -0.00023655	 -0.01605726	  0.08568101	  0.00128352	  0.08275264	  0.01969064	  0.15565083	  0.01958586	  0.17159010	 -0.00988159	  0.19554175	 -0.02006413	  0.18186780	 -0.07003890	  0.14526466	 -0.10421149	  0.09809131	 -0.12193257	  0.04742292	 -0.12737451	 -0.00291722	 -0.12366589	 -0.09557115	 -0.10333349	 -0.14164628	 -0.08710067	 -0.18558062	 -0.06308827	 -0.23315042	 -0.00670371	 -0.21484849	  0.05219433	 -0.18239819	  0.07615461	 -0.09569713	  0.09671232	 -0.04998898	  0.09603534	 -0.00202418	  0.09077438	  0.05776071	  0.08088938	  0.15536879	  0.03696937	  0.19748218	  0.02775438	 -0.02808660	 -0.08279245	  0.05344811	 -0.03810836	  0.11112888	 -0.02228571	 -0.15276601	 -0.02040351	 -0.08368163	 -0.01555706	  0.03725756	 -0.00864637	  0.14015330	  0.00305197	 -0.17958090	  0.02743233	 -0.12444751	  0.03154500	 -0.05982640	  0.03348617	  0.01418866	  0.03169234	  0.11544970	  0.01965152	 -0.09372948	  0.08096121	 -0.04065436	  0.07120012	  0.01514693	  0.05858073	  0.07636312	  0.04382201	  0.15715516	  0.06360029	 -0.00296257	 -0.03795855	   4.186
wing1299	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_f_14.tif	42	39	22	75	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05332037	 -0.11453398	 -0.22207166	 -0.02798375	 -0.23540109	  0.01554335	 -0.14215834	  0.08995348	  0.12732899	  0.05617665	  0.19728718	  0.05059631	  0.00458469	 -0.05833140	  0.00311436	 -0.01665162	  0.08202605	  0.00127701	  0.07960224	  0.01932495	  0.15383770	  0.02072740	  0.17103269	 -0.01041193	  0.19689139	 -0.02156144	  0.18157980	 -0.06940536	  0.14540031	 -0.10356805	  0.09853590	 -0.12150334	  0.04793973	 -0.12676140	 -0.00240175	 -0.12368166	 -0.09510858	 -0.10361806	 -0.14103926	 -0.08695315	 -0.18475351	 -0.06265660	 -0.23364507	 -0.00695941	 -0.21373365	  0.05175563	 -0.18125359	  0.07524363	 -0.09510425	  0.09688820	 -0.04937244	  0.09667207	 -0.00133646	  0.09166426	  0.05848879	  0.08176560	  0.15581259	  0.03688080	  0.19716049	  0.02750034	 -0.02903682	 -0.08335394	  0.05271844	 -0.03902060	  0.11041355	 -0.02287033	 -0.15235220	 -0.01915974	 -0.08328526	 -0.01491250	  0.03769025	 -0.00958352	  0.14009699	  0.00282417	 -0.17955364	  0.02792547	 -0.12472659	  0.03244705	 -0.06039519	  0.03438218	  0.01326836	  0.03239132	  0.11406878	  0.01990757	 -0.09572275	  0.07760620	 -0.04217551	  0.07134500	  0.01417656	  0.06092271	  0.07510753	  0.04487202	  0.16041925	  0.06441213	 -0.00063462	 -0.03752373	   4.028
wing1300	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_f_15.tif	38	40.5	18.5	77	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05222066	 -0.11471876	 -0.22107948	 -0.02657328	 -0.23356510	  0.01579995	 -0.14292214	  0.09211463	  0.12362101	  0.05659875	  0.19828919	  0.05017130	  0.00260891	 -0.05666361	 -0.00678373	 -0.01622887	  0.08501755	  0.00085274	  0.08358354	  0.01864712	  0.15583225	  0.02021523	  0.17255727	 -0.00936548	  0.19831234	 -0.01892397	  0.18137174	 -0.06856813	  0.14537500	 -0.10277753	  0.09871254	 -0.12101485	  0.04813436	 -0.12648329	 -0.00222216	 -0.12330657	 -0.09523900	 -0.10425007	 -0.14142448	 -0.08790912	 -0.18501476	 -0.06310559	 -0.23116134	 -0.00647694	 -0.21516101	  0.05229557	 -0.18309225	  0.07730418	 -0.09570321	  0.09777605	 -0.04992532	  0.09618462	 -0.00207291	  0.08984011	  0.05745143	  0.07884177	  0.15526864	  0.03665681	  0.19946391	  0.02704641	 -0.03011080	 -0.08153643	  0.05308939	 -0.03735353	  0.11127170	 -0.02137361	 -0.15287924	 -0.01990894	 -0.08350452	 -0.01555144	  0.03796884	 -0.00877754	  0.14129108	  0.00251449	 -0.17762992	  0.02691796	 -0.12277118	  0.03095506	 -0.05846976	  0.03313259	  0.01519347	  0.03142627	  0.11605305	  0.01954216	 -0.09701849	  0.07975941	 -0.04331549	  0.07030037	  0.01298909	  0.05715872	  0.07469524	  0.04151973	  0.15883117	  0.06428739	 -0.00369574	 -0.03699185	   4.154
wing1302	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_f_17.tif	38.5	60.5	26	99	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04892719	 -0.11784467	 -0.22082518	 -0.02673067	 -0.23336938	  0.02194529	 -0.13921938	  0.09318096	  0.12146230	  0.05990786	  0.19805372	  0.05183115	  0.00752129	 -0.05905202	 -0.00081972	 -0.01771033	  0.08527853	  0.00058489	  0.08480778	  0.01975019	  0.14627074	  0.02196957	  0.17136934	 -0.00932941	  0.19855690	 -0.02047419	  0.18225194	 -0.06971498	  0.14558335	 -0.10334241	  0.09945980	 -0.12332772	  0.04845886	 -0.13006199	 -0.00244651	 -0.12651203	 -0.09578662	 -0.10562411	 -0.14202048	 -0.08848545	 -0.18555346	 -0.06305245	 -0.23143818	 -0.00589803	 -0.21552183	  0.05310086	 -0.18277740	  0.07743733	 -0.09525321	  0.09862885	 -0.04917673	  0.09742760	 -0.00103171	  0.09111393	  0.05884709	  0.08001347	  0.15709716	  0.03694163	  0.19822790	  0.02680194	 -0.02683509	 -0.08493147	  0.05393721	 -0.03901090	  0.11137677	 -0.02285974	 -0.15156785	 -0.02017204	 -0.08255438	 -0.01599610	  0.03850644	 -0.00998622	  0.14079094	  0.00349109	 -0.17659902	  0.02887374	 -0.12322040	  0.03233623	 -0.06063356	  0.03351617	  0.01090475	  0.03117796	  0.10901397	  0.02050166	 -0.09507556	  0.08015221	 -0.04362471	  0.07158976	  0.01021677	  0.05881264	  0.06918071	  0.04348605	  0.15720875	  0.06492358	 -0.00010547	 -0.03937967	   4.020
wing1303	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_f_18.tif	31	64.5	17.5	102.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05369629	 -0.11479003	 -0.22158513	 -0.02556605	 -0.23463495	  0.01678529	 -0.14201700	  0.08951108	  0.12060402	  0.06203138	  0.19446368	  0.05033209	  0.00528659	 -0.05761948	 -0.00015286	 -0.01583396	  0.08544486	  0.00030158	  0.08408571	  0.01756189	  0.15898158	  0.02095657	  0.16916916	 -0.00864557	  0.19978833	 -0.01755376	  0.18151233	 -0.07000486	  0.14540819	 -0.10491721	  0.09753351	 -0.12101544	  0.04703557	 -0.12801687	 -0.00343143	 -0.12434896	 -0.09645457	 -0.10449251	 -0.14279605	 -0.08832523	 -0.18615175	 -0.06298075	 -0.23154291	 -0.00606668	 -0.21587430	  0.05210078	 -0.18273180	  0.07488691	 -0.09644221	  0.09610777	 -0.05069432	  0.09608649	 -0.00261169	  0.09109221	  0.05730679	  0.08121299	  0.15493471	  0.03687004	  0.19633817	  0.02643359	 -0.02888041	 -0.08413668	  0.05178606	 -0.03890274	  0.10906388	 -0.02200144	 -0.15198397	 -0.01973671	 -0.08297727	 -0.01576844	  0.03804957	 -0.00948388	  0.14040648	  0.00310920	 -0.17822000	  0.02850301	 -0.12270693	  0.03242090	 -0.05764439	  0.03426914	  0.01683170	  0.03178906	  0.11886580	  0.01930466	 -0.09468943	  0.07806182	 -0.04037181	  0.07114897	  0.01665475	  0.05972052	  0.07846125	  0.04339504	  0.15522298	  0.06414286	 -0.00494421	 -0.03792858	   4.036
wing1306	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_01.tif	45.5	43.5	31.5	78	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04643279	 -0.11649575	 -0.22273596	 -0.02885997	 -0.23515622	  0.01686099	 -0.13761729	  0.09461052	  0.12006330	  0.06197399	  0.19484904	  0.05123849	  0.00887870	 -0.05719524	 -0.00398719	 -0.01718230	  0.08870987	  0.00174313	  0.08756200	  0.01812762	  0.15392768	  0.01849753	  0.16833933	 -0.01104164	  0.19378695	 -0.02188321	  0.18202187	 -0.06947865	  0.14526996	 -0.10337688	  0.09817125	 -0.12116527	  0.04748572	 -0.12681048	 -0.00300873	 -0.12346465	 -0.09653625	 -0.10523843	 -0.14315865	 -0.08911914	 -0.18728985	 -0.06419689	 -0.23386201	 -0.00625957	 -0.21542890	  0.05237411	 -0.18349551	  0.07723195	 -0.09642445	  0.10017247	 -0.05023392	  0.09948088	 -0.00200473	  0.09354263	  0.05791579	  0.08260277	  0.15553001	  0.03742240	  0.19519532	  0.02631924	 -0.02450651	 -0.08433759	  0.05365843	 -0.03848325	  0.10975843	 -0.02299591	 -0.15431879	 -0.02212946	 -0.08537318	 -0.01777956	  0.03528667	 -0.00964269	  0.13788101	  0.00242376	 -0.17777546	  0.02746982	 -0.12306049	  0.03212007	 -0.05878682	  0.03418688	  0.01484860	  0.03162663	  0.11542206	  0.01838022	 -0.09206346	  0.07956459	 -0.03932288	  0.07093606	  0.01629749	  0.05985934	  0.07651964	  0.04344429	  0.15446567	  0.06285613	  0.00073525	 -0.03793000	   3.664
wing1308	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_04.tif	41	63.5	33	101.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04917024	 -0.11667341	 -0.21974537	 -0.03024495	 -0.23445521	  0.01957103	 -0.14376682	  0.09310197	  0.12189593	  0.05885892	  0.19660670	  0.04930974	  0.00533197	 -0.05806505	 -0.00411698	 -0.01704526	  0.08638405	  0.00026596	  0.08511471	  0.01897442	  0.15912984	  0.01973796	  0.16871107	 -0.01059663	  0.19495486	 -0.01890363	  0.17906063	 -0.06758677	  0.14441325	 -0.10263411	  0.09752168	 -0.12044747	  0.04695360	 -0.12653043	 -0.00355042	 -0.12402946	 -0.09687625	 -0.10528241	 -0.14315647	 -0.08852665	 -0.18656838	 -0.06302428	 -0.23281194	 -0.00606978	 -0.21587390	  0.05239576	 -0.18386264	  0.07710982	 -0.09695868	  0.09994644	 -0.05090930	  0.09892435	 -0.00292302	  0.09238945	  0.05661152	  0.08076698	  0.15428580	  0.03738298	  0.19687898	  0.02699206	 -0.02692198	 -0.08438720	  0.05236013	 -0.03822738	  0.10914010	 -0.02243719	 -0.15137563	 -0.02154261	 -0.08274353	 -0.01600149	  0.03753657	 -0.00931973	  0.13964123	  0.00311773	 -0.17702390	  0.02803667	 -0.12168120	  0.03186884	 -0.05677298	  0.03333111	  0.01742942	  0.03055918	  0.11907168	  0.01978202	 -0.09627006	  0.07797934	 -0.04165906	  0.06951714	  0.01598787	  0.05902459	  0.07847831	  0.04299597	  0.15717183	  0.06386233	 -0.00147780	 -0.03822687	   3.783
wing1309	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_05.tif	41	42.5	26.5	78	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04681403	 -0.11760348	 -0.22297619	 -0.02919411	 -0.23703698	  0.01353587	 -0.13839687	  0.09280629	  0.11255257	  0.06410382	  0.19322989	  0.04863278	  0.01068083	 -0.05417527	  0.00254380	 -0.01652394	  0.09061942	  0.00128062	  0.08883763	  0.01933970	  0.15479212	  0.01890733	  0.17139306	 -0.01077329	  0.19377190	 -0.02590773	  0.17891908	 -0.06916340	  0.14469187	 -0.10480151	  0.09745006	 -0.12183749	  0.04680363	 -0.12719296	 -0.00368866	 -0.12488141	 -0.09657454	 -0.10414379	 -0.14257071	 -0.08723349	 -0.18689131	 -0.06348111	 -0.23440490	 -0.00619739	 -0.21587874	  0.05353880	 -0.18228726	  0.07605466	 -0.09594818	  0.09998662	 -0.04969588	  0.10026754	 -0.00135850	  0.09402238	  0.05802527	  0.08107253	  0.15442481	  0.03395697	  0.19797546	  0.02456012	 -0.02393609	 -0.08455679	  0.05442339	 -0.03576532	  0.11186985	 -0.02111182	 -0.15395068	 -0.02301094	 -0.08518943	 -0.01724261	  0.03563735	 -0.01106931	  0.13787356	  0.00265904	 -0.17994235	  0.02764590	 -0.12471140	  0.03245365	 -0.05986290	  0.03443205	  0.01433183	  0.03162580	  0.11583464	  0.02041690	 -0.09233893	  0.07969582	 -0.03926241	  0.07211147	  0.01651536	  0.06063351	  0.07725570	  0.04521525	  0.14993850	  0.06329244	  0.00332534	 -0.03638069	   3.643
wing1310	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_06.tif	43	51	31.5	86	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04677399	 -0.11742582	 -0.22151386	 -0.02862995	 -0.23410168	  0.01611511	 -0.14374998	  0.09276876	  0.12511173	  0.05960859	  0.19601113	  0.04736609	  0.01110662	 -0.05478558	  0.00021290	 -0.01610659	  0.08764073	  0.00141609	  0.08971100	  0.01855412	  0.14987149	  0.01819717	  0.17071909	 -0.01150172	  0.19584164	 -0.02441514	  0.17859370	 -0.06772171	  0.14403087	 -0.10271527	  0.09760792	 -0.12096413	  0.04707732	 -0.12655376	 -0.00335199	 -0.12407267	 -0.09673388	 -0.10582375	 -0.14311394	 -0.08918031	 -0.18671915	 -0.06371307	 -0.23260670	 -0.00616224	 -0.21507615	  0.05204248	 -0.18347866	  0.07719675	 -0.09636374	  0.09947288	 -0.05030118	  0.09872049	 -0.00215330	  0.09305539	  0.05774333	  0.08256290	  0.15526213	  0.03716662	  0.19595634	  0.02416194	 -0.02384898	 -0.08486024	  0.05431189	 -0.03705654	  0.11129524	 -0.02178709	 -0.15198525	 -0.02112568	 -0.08332034	 -0.01599861	  0.03698708	 -0.00960567	  0.13927196	  0.00211513	 -0.17683064	  0.02710665	 -0.12286782	  0.03195385	 -0.05942684	  0.03398789	  0.01327502	  0.03185956	  0.11256769	  0.01799118	 -0.09780177	  0.08166272	 -0.04455016	  0.07377028	  0.01099656	  0.06055895	  0.07145847	  0.04368393	  0.15888092	  0.06271384	  0.00512724	 -0.03560379	   3.635
wing1311	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_07.tif	54	14.5	30.5	43.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05126201	 -0.11449357	 -0.22134262	 -0.02977330	 -0.23595181	  0.01526779	 -0.13968139	  0.09370020	  0.12583551	  0.05773217	  0.19328887	  0.04971614	  0.00850698	 -0.05720278	  0.00066879	 -0.01714972	  0.08961096	  0.00142773	  0.08760320	  0.01756526	  0.15380666	  0.01918633	  0.16920382	 -0.00989915	  0.19972671	 -0.02092687	  0.17931037	 -0.06689795	  0.14348199	 -0.10083060	  0.09823363	 -0.12158800	  0.04738970	 -0.12709012	 -0.00305395	 -0.12293201	 -0.09627380	 -0.10403293	 -0.14271515	 -0.08796777	 -0.18667153	 -0.06324432	 -0.23398401	 -0.00615034	 -0.21535673	  0.05258378	 -0.18309930	  0.07681452	 -0.09649257	  0.10000202	 -0.05040214	  0.09932625	 -0.00231157	  0.09298302	  0.05734025	  0.08145720	  0.15468722	  0.03693540	  0.19530216	  0.02762411	 -0.02659368	 -0.08390637	  0.05302599	 -0.03871734	  0.10990738	 -0.02272375	 -0.15175887	 -0.02145533	 -0.08290904	 -0.01603090	  0.03798857	 -0.01000357	  0.14019374	  0.00339155	 -0.17899234	  0.02789313	 -0.12399697	  0.03183110	 -0.05954207	  0.03260240	  0.01412784	  0.03061969	  0.11515109	  0.01824678	 -0.09453349	  0.08086141	 -0.04181940	  0.07073512	  0.01378904	  0.05822743	  0.07482311	  0.04367905	  0.15704216	  0.06113707	 -0.00130129	 -0.03852997	   3.599
wing1315	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_12.tif	37	62	26.5	98	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04770576	 -0.11608447	 -0.22094011	 -0.02972318	 -0.23473967	  0.01572000	 -0.14414212	  0.09263549	  0.12213154	  0.05948937	  0.19404704	  0.05041356	  0.00804110	 -0.05768900	  0.00176625	 -0.01746051	  0.09022595	  0.00174005	  0.09001096	  0.01964613	  0.15900450	  0.01978591	  0.16558659	 -0.00938939	  0.19141027	 -0.02218101	  0.18089193	 -0.07018153	  0.14442536	 -0.10487968	  0.09679916	 -0.12175444	  0.04612489	 -0.12635908	 -0.00417542	 -0.12299576	 -0.09739824	 -0.10494445	 -0.14375108	 -0.08858087	 -0.18724209	 -0.06318719	 -0.23315855	 -0.00592451	 -0.21529328	  0.05178546	 -0.18364546	  0.07652966	 -0.09707703	  0.09995341	 -0.05097063	  0.09938431	 -0.00284327	  0.09339874	  0.05690612	  0.08237982	  0.15369571	  0.03601422	  0.19461324	  0.02588598	 -0.02545592	 -0.08448296	  0.05192274	 -0.03863120	  0.10734249	 -0.02175635	 -0.15150895	 -0.02233440	 -0.08299094	 -0.01717489	  0.03736501	 -0.01068588	  0.13885075	  0.00387462	 -0.17785151	  0.02851815	 -0.12230952	  0.03253481	 -0.05721363	  0.03443096	  0.01731484	  0.03189488	  0.11923423	  0.02049000	 -0.09611059	  0.08051859	 -0.04156417	  0.07173427	  0.01594777	  0.06013498	  0.07849783	  0.04415421	  0.15544209	  0.06230170	  0.00048954	 -0.03894856	   3.711
wing1316	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_13.tif	62	22.5	38.5	54	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.04844410	 -0.11641671	 -0.21982108	 -0.02931852	 -0.23472054	  0.01457600	 -0.13981747	  0.09296578	  0.12393707	  0.06045160	  0.19513591	  0.04939009	  0.00795376	 -0.05762888	 -0.00610535	 -0.01799329	  0.09069490	  0.00249420	  0.08750685	  0.02022111	  0.14955060	  0.01958366	  0.17026660	 -0.01135704	  0.19743207	 -0.02405889	  0.18055708	 -0.06971870	  0.14458241	 -0.10372703	  0.09788809	 -0.12213045	  0.04713344	 -0.12748502	 -0.00336078	 -0.12392942	 -0.09680924	 -0.10533575	 -0.14331038	 -0.08875971	 -0.18678025	 -0.06289390	 -0.23246985	 -0.00515596	 -0.21459743	  0.05277116	 -0.18213175	  0.07650766	 -0.09567874	  0.09980634	 -0.04951675	  0.09959496	 -0.00123786	  0.09372634	  0.05864046	  0.08251356	  0.15609049	  0.03671289	  0.19586517	  0.02606245	 -0.02493289	 -0.08493060	  0.05389915	 -0.03860027	  0.11059831	 -0.02242875	 -0.15140120	 -0.02218038	 -0.08290320	 -0.01698654	  0.03701095	 -0.00960208	  0.13907276	  0.00291085	 -0.17736598	  0.02583189	 -0.12349013	  0.03153230	 -0.06000484	  0.03380039	  0.01271582	  0.03235452	  0.11219020	  0.01963736	 -0.09459565	  0.08194015	 -0.04236243	  0.07289069	  0.01250197	  0.06062095	  0.07265098	  0.04606256	  0.15765983	  0.06376271	  0.00032305	 -0.03808428	   3.690
wing1318	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_15.tif	44.5	28	26.5	63.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05186298	 -0.11722722	 -0.21829935	 -0.02971169	 -0.23319595	  0.01593734	 -0.14092118	  0.09339061	  0.11628457	  0.06449691	  0.19725561	  0.05060147	  0.00541959	 -0.05824684	 -0.00351830	 -0.01780375	  0.09215004	  0.00223510	  0.09177350	  0.01888082	  0.14958281	  0.02015187	  0.16882166	 -0.01220920	  0.19749775	 -0.01949503	  0.17959308	 -0.06836087	  0.14604994	 -0.10460305	  0.09923934	 -0.12454887	  0.04783528	 -0.12986977	 -0.00308162	 -0.12618287	 -0.09659712	 -0.10573523	 -0.14284715	 -0.08836085	 -0.18599479	 -0.06227325	 -0.23129244	 -0.00513777	 -0.21415469	  0.05180240	 -0.18236906	  0.07627936	 -0.09591044	  0.10079050	 -0.04951170	  0.10054758	 -0.00109337	  0.09441912	  0.05887811	  0.08286023	  0.15682429	  0.03751308	  0.19763399	  0.02545418	 -0.02887900	 -0.08508952	  0.05174240	 -0.04002553	  0.10899256	 -0.02445827	 -0.14982536	 -0.02104621	 -0.08126810	 -0.01576749	  0.03880821	 -0.00949435	  0.14083181	  0.00259014	 -0.17632784	  0.02758000	 -0.12239514	  0.03182520	 -0.05911878	  0.03335094	  0.01328987	  0.03159416	  0.11240968	  0.01863754	 -0.09513471	  0.08027910	 -0.04233230	  0.07378564	  0.01254884	  0.06075893	  0.07223883	  0.04402147	  0.15406668	  0.06542973	 -0.00383705	 -0.03956578	   3.804
wing1319	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_16.tif	55.5	8	31	37.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05131652	 -0.11404406	 -0.21957828	 -0.03268386	 -0.23379334	  0.01580373	 -0.13852648	  0.09489114	  0.12482780	  0.05823375	  0.19466185	  0.04948217	  0.00602935	 -0.05737186	 -0.00888930	 -0.01805632	  0.09046128	  0.00215809	  0.08555832	  0.01870767	  0.15306306	  0.02133821	  0.17077332	 -0.01110015	  0.19780018	 -0.02279596	  0.18076029	 -0.06818794	  0.14587106	 -0.10379877	  0.09876987	 -0.12227916	  0.04779786	 -0.12595477	 -0.00258929	 -0.12190332	 -0.09612282	 -0.10441511	 -0.14295231	 -0.08908557	 -0.18744509	 -0.06453222	 -0.23274170	 -0.00573850	 -0.21462653	  0.05218672	 -0.18325948	  0.07752657	 -0.09614405	  0.10056107	 -0.04993414	  0.09957272	 -0.00173022	  0.09337392	  0.05813387	  0.08222877	  0.15600923	  0.03776062	  0.19561440	  0.02754428	 -0.02753233	 -0.08274194	  0.05338111	 -0.03849403	  0.11064703	 -0.02282683	 -0.15215786	 -0.02225812	 -0.08357067	 -0.01636623	  0.03657354	 -0.01020458	  0.13872987	  0.00192892	 -0.17694882	  0.02646705	 -0.12253585	  0.03091615	 -0.05866299	  0.03255601	  0.01438819	  0.03077545	  0.11464316	  0.01990835	 -0.09394448	  0.08207038	 -0.04167532	  0.07160565	  0.01344035	  0.05874908	  0.07397004	  0.04395449	  0.15788779	  0.06312421	 -0.00311492	 -0.03858591	   3.752
wing1320	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_2_m_17.tif	37	67	28	101.5	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05372680	 -0.11948221	 -0.22135666	 -0.02873956	 -0.23473142	  0.01549879	 -0.13850939	  0.09243701	  0.11979400	  0.06084336	  0.19576836	  0.05026205	  0.00644292	 -0.05791533	 -0.00191203	 -0.01787602	  0.08317963	  0.00239934	  0.08335539	  0.01840481	  0.15412209	  0.02005034	  0.17159109	 -0.00912588	  0.19585751	 -0.01692777	  0.17912610	 -0.06662922	  0.14502843	 -0.10175569	  0.09894199	 -0.12062610	  0.04830731	 -0.12706231	 -0.00244352	 -0.12695222	 -0.09653961	 -0.10705669	 -0.14179439	 -0.08754325	 -0.18509316	 -0.06206341	 -0.23317208	 -0.00581573	 -0.21549160	  0.05404424	 -0.18215015	  0.07728272	 -0.09537109	  0.09972027	 -0.04925773	  0.10075620	 -0.00080268	  0.09531819	  0.05852123	  0.08182324	  0.15579533	  0.03687698	  0.19736777	  0.02477945	 -0.02966771	 -0.08649236	  0.05215713	 -0.03904614	  0.11083845	 -0.02277090	 -0.15292511	 -0.02216730	 -0.08361966	 -0.01706422	  0.03793281	 -0.01073182	  0.14096911	  0.00312914	 -0.17785491	  0.02762485	 -0.12304608	  0.03152143	 -0.05882048	  0.03334930	  0.01476054	  0.03235857	  0.11551216	  0.01879203	 -0.09252253	  0.08006157	 -0.03965709	  0.07208099	  0.01559917	  0.05924359	  0.07578928	  0.04279866	  0.15470653	  0.06122289	 -0.00099845	 -0.03883586	   3.778
wing1322	C:\Waiting_Wings\KP\AfPop\PL\4X\Spline\kp_zi251_3_f_01.tif	34	70.5	21.5	112	KP	11_17_2018	11:58:36	mel	0.00694	MF	 -0.05186946	 -0.11428354	 -0.22196271	 -0.02568147	 -0.23471960	  0.01662918	 -0.14562255	  0.08967274	  0.12237805	  0.05942969	  0.19680431	  0.05041005	  0.00495079	 -0.05744054	 -0.00401459	 -0.01603858	  0.08312069	  0.00070906	  0.08400360	  0.01940056	  0.15747816	  0.02101068	  0.17003846	 -0.00976772	  0.19654808	 -0.02220469	  0.18295539	 -0.07086992	  0.14568643	 -0.10466209	  0.09824452	 -0.12145742	  0.04770231	 -0.12662662	 -0.00254659	 -0.12319484	 -0.09518065	 -0.10317947	 -0.14096170	 -0.08632403	 -0.18427697	 -0.06168804	 -0.23238161	 -0.00648081	 -0.21435281	  0.05237440	 -0.18176375	  0.07613003	 -0.09512947	  0.09660731	 -0.04946899	  0.09557645	 -0.00159951	  0.08975486	  0.05803603	  0.07939107	  0.15642462	  0.03793213	  0.19841567	  0.02700781	 -0.02833722	 -0.08293325	  0.05290930	 -0.03910307	  0.10995682	 -0.02243613	 -0.15296015	 -0.02033788	 -0.08356781	 -0.01672974	  0.03785866	 -0.00852823	  0.14091381	  0.00407335	 -0.17777787	  0.02738687	 -0.12261463	  0.03165891	 -0.05789307	  0.03315451	  0.01611231	  0.03126924	  0.11752242	  0.02140491	 -0.09825396	  0.07921624	 -0.04380362	  0.07030925	  0.01351050	  0.05856406	  0.07636586	  0.04469117	  0.15727308	  0.06432303	 -0.00415058	 -0.03811944	   4.308
